"Name","Description","Fulladdress","Street","Municipality","Categories","About","Plus Code","Time Zone","Price","Note","Amenities","Hotel Class","Phone","Phones","Claimed","Owner","Owner Id","Owner Link","Email","Social Medias","Review Count","Average Rating","Review URL","Google Maps URL","Google Knowledge URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id","Kgmid"
"Cardigan Street Park",,"Carlton VIC 3053","Carlton VIC 3053","","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ66X48+6F","Australia/Melbourne",,,,,,"","NO","Cardigan Street Park (owner)",,"",,"",8,5,"https://search.google.com/local/reviews?placeid=ChIJP3pkKotD1moRpfjJmKWi2nU&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=8492278879477168293","https://www.google.com/search?kgmid=/g/11g18zd7t6",-37.7943761,144.9661593,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipMRYf2k15At06WZXuqxSuYRDzYUv9BdIe6xP9Zy=w122-h92-k-no","8492278879477168293","0x6ad6438b2a647a3f:0x75daa2a598c9f8a5","ChIJP3pkKotD1moRpfjJmKWi2nU","/g/11g18zd7t6"
"Railway Place and Miller Street Park",,"1 Laurens St, West Melbourne VIC 3003","1 Laurens St","West Melbourne VIC 3003","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ65WVR+VF","Australia/Melbourne",,,,,,"","NO","Railway Place and Miller Street Park (owner)",,"",,"",3,3.3,"https://search.google.com/local/reviews?placeid=ChIJc1QwoFpd1moRzI9N-Q0vHoQ&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=9520098399371497420","https://www.google.com/search?kgmid=/g/11h8lf4dmn",-37.8053075,144.9411608,,,"","https://lh5.googleusercontent.com/p/AF1QipOeiGQyFuqtEDYIeUhYVa4wBo8aQhMlkFiogurO=w163-h92-k-no","9520098399371497420","0x6ad65d5aa0305473:0x841e2f0df94d8fcc","ChIJc1QwoFpd1moRzI9N-Q0vHoQ","/g/11h8lf4dmn"
"Carlton Gardens","Landscaped Victorian-era park now containing the Royal Exhibition Building and Melbourne Museum.","1-111 Carlton St, Carlton VIC 3053","1-111 Carlton St","Carlton VIC 3053","Garden, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Picnic tables, Public toilet], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65XVC+RH","Australia/Melbourne",,,,,"(03) 9658 9658","(03) 9658 9658, +61 3 9658 9658","NO","Carlton Gardens (owner)",,"","","",12937,4.6,"https://search.google.com/local/reviews?placeid=ChIJf6HEetBC1moREEcyBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369072400","https://www.google.com/search?kgmid=/m/05k05z",-37.8054312,144.9714124,"http://www.melbourne.vic.gov.au/","melbourne.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFJH1A6pElrY9Ka7D-57WvQ0M8zvOe5laHHvlEiB_zC0pzcWKDIQEKRrhIhFmJC6i6mw6BlwkFokp4rBWJ1SCRrD4uwgag21wURxI_4ghbiI506jevP_1O6Yv6isg1pwgyjBZF_W8gSvbtEPW6WhNYyOwib4TFFZnJZ4FK6pHGtqhVUnCDiKHU=w138-h92-k-no","1082084875369072400","0x6ad642d07ac4a17f:0xf04567605324710","ChIJf6HEetBC1moREEcyBXZWBA8","/m/05k05z"
"Treasury Gardens","Mid-1800s green space with a tree-lined avenue & a duck pond, plus a monument to John F. Kennedy.","2-18 Spring St, East Melbourne VIC 3002","2-18 Spring St","East Melbourne VIC 3002","Park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Public toilet], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65XPG+79","Australia/Melbourne",,,,,"(03) 9658 9658","(03) 9658 9658, +61 3 9658 9658","NO","Treasury Gardens (owner)",,"","","",1746,4.6,"https://search.google.com/local/reviews?placeid=ChIJ____48ZC1moRl4JimcJeR7g&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13278686216215233175","https://www.google.com/search?kgmid=/m/05md2x",-37.8143335,144.9759842,"https://www.melbourne.vic.gov.au/community/parks-open-spaces/major-parks-gardens/Pages/treasury-gardens.aspx","melbourne.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNPBBEFyzs0BaVq3_lfEGL-Q_rjVKS-kGcZL8tz=w122-h92-k-no","13278686216215233175","0x6ad642c6e3ffffff:0xb8475ec299628297","ChIJ____48ZC1moRl4JimcJeR7g","/m/05md2x"
"Condell Street Reserve",,"Condell St, Melbourne VIC 3068","Condell St","Melbourne VIC 3068","Park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Slides, Swings], Children: [Good for kids, Playground]","4RJ65XXJ+27","Australia/Melbourne",,,,,"(03) 9210 5555","(03) 9210 5555, +61 3 9210 5555","YES","Condell Street Reserve (owner)","102174740364602861063","https://www.google.com/maps/contrib/102174740364602861063","","",58,4.6,"https://search.google.com/local/reviews?placeid=ChIJ4a41VN5C1moRWzldxYzbCrc&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=13189595856361044315","https://www.google.com/search?kgmid=/g/1v8y44tw",-37.802417,144.98064399999998,"http://www.yarracity.vic.gov.au/","yarracity.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipPgD7gn048yKydaPpu7wRy27dNeUjWky9eZ4k5r=w163-h92-k-no","13189595856361044315","0x6ad642de5435aee1:0xb70adb8cc55d395b","ChIJ4a41VN5C1moRWzldxYzbCrc","/g/1v8y44tw"
"Fitzroy Gardens","Historic 26-hectare site in city centre with model Tudor village, tree-lined walking paths & cafes.","Wellington Parade, East Melbourne VIC 3002","Wellington Parade","East Melbourne VIC 3002","Park, Garden","Service options: [On-site services], Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Public toilet], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65XPJ+W2","Australia/Melbourne",,,,,"(03) 9658 9658","(03) 9658 9658, +61 3 9658 9658","NO","Fitzroy Gardens (owner)",,"","","",6386,4.7,"https://search.google.com/local/reviews?placeid=ChIJX6ytzMNC1moREIYxBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369022992","https://www.google.com/search?kgmid=/m/05mn_s",-37.812721499999995,144.9800679,"https://www.melbourne.vic.gov.au/community/parks-open-spaces/major-parks-gardens/pages/fitzroy-gardens.aspx","melbourne.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipOt07GftxPcA0bZ-wtY7LOirK5rd6GMw-rapl9h=w122-h92-k-no","1082084875369022992","0x6ad642c3ccadac5f:0xf04567605318610","ChIJX6ytzMNC1moREIYxBXZWBA8","/m/05mn_s"
"Clayton Reserve",,"201-241 Macaulay Rd, North Melbourne VIC 3051","201-241 Macaulay Rd","North Melbourne VIC 3051","Dog park, Park","Children: [Good for kids], Pets: [Dogs allowed]","4RJ66W3Q+FJ","Australia/Melbourne",,,,,,"","YES","Clayton Reserve (owner)","101259069039797307731","https://www.google.com/maps/contrib/101259069039797307731",,"",501,4.5,"https://search.google.com/local/reviews?placeid=ChIJkTAqXj1d1moR8IExBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369021936","https://www.google.com/search?kgmid=/g/1hbpwrr34",-37.796358399999995,144.9391159,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipOiHwlRkwOgguJ8D3oR2yzAk496V1mXr31X1Lxt=w189-h92-k-no","1082084875369021936","0x6ad65d3d5e2a3091:0xf045676053181f0","ChIJkTAqXj1d1moR8IExBXZWBA8","/g/1hbpwrr34"
"Station Street Park",,"Carlton VIC 3053","Carlton VIC 3053","","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ66X3F+4C","Australia/Melbourne",,,,,,"","NO","Station Street Park (owner)",,"",,"",1,5,"https://search.google.com/local/reviews?placeid=ChIJWzsPeUZD1moRt7lJAhK72qQ&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=11879012653165296055","https://www.google.com/search?kgmid=/g/11qnbnt26h",-37.797159799999996,144.97361469999998,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipMpxrh_hEUvir1tOTKAEGMSCXXn3SBxvKUBWT-8=w80-h106-k-no","11879012653165296055","0x6ad64346790f3b5b:0xa4dabb120249b9b7","ChIJWzsPeUZD1moRt7lJAhK72qQ","/g/11qnbnt26h"
"Women's Peace Garden",,"Kensington VIC 3031","Kensington VIC 3031","","Park","Accessibility: [Wheelchair-accessible entrance], Amenities: [Picnic tables], Children: [Good for kids], Pets: [Dogs allowed]","4RJ66W5F+HM","Australia/Melbourne",,,,,,"","NO","Women's Peace Garden (owner)",,"",,"",48,4.8,"https://search.google.com/local/reviews?placeid=ChIJJ377be1d1moRbMixgo6rNCo&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=3041244276948322412","https://www.google.com/search?kgmid=/g/11k1lv9xfq",-37.7910057,144.9241883,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipP7xvm2b-B0JKD-qzdHx2A1HKFJeRZ3jKnoKhU4=w122-h92-k-no","3041244276948322412","0x6ad65ded6dfb7e27:0x2a34ab8e82b1c86c","ChIJJ377be1d1moRbMixgo6rNCo","/g/11k1lv9xfq"
"Parliament Gardens",,"489/531 Albert St, East Melbourne VIC 3002","489/531 Albert St","East Melbourne VIC 3002","Park, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65XRF+5C","Australia/Melbourne",,,,,,"","NO","Parliament Gardens (owner)",,"","","",688,4.5,"https://search.google.com/local/reviews?placeid=ChIJcfRKl8VC1moRwIUxBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369022912","https://www.google.com/search?kgmid=/g/1ym82wpwp",-37.8095207,144.973526,"http://www.melbournepoint.com.au/parks/parliament-gardens/","melbournepoint.com.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipPHk6FgtqDWEgRPsBdkDm4Yc8cfuhibrwKsC8cF=w122-h92-k-no","1082084875369022912","0x6ad642c5974af471:0xf045676053185c0","ChIJcfRKl8VC1moRwIUxBXZWBA8","/g/1ym82wpwp"
"Powlett Reserve",,"72-74 Grey St, East Melbourne VIC 3002","72-74 Grey St","East Melbourne VIC 3002","Park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Picnic tables, Public toilet, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dogs allowed]","4RJ65XQQ+H3","Australia/Melbourne",,,,,,"","NO","Powlett Reserve (owner)",,"",,"yelp: https://www.yelp.com/biz/powlett-reserve-east-melbourne
",114,4.5,"https://search.google.com/local/reviews?placeid=ChIJbXAIoOhC1moRddyfi3nHPX0&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=9024588553167821941","https://www.google.com/search?kgmid=/g/11bwpyrn8g",-37.8110935,144.9876629,,,"Thursday: [7 am-10 pm], Friday: [7 am-5 pm], Saturday: [7 am-5 pm], Sunday: [7 am-5 pm], Monday: [7 am-10 pm], Tuesday: [7 am-10 pm], Wednesday: [7 am-10 pm]","https://lh5.googleusercontent.com/p/AF1QipMUtAU9BSWs_NGfAVdj4jhfPSFE3xJ6e_d3FX5o=w122-h92-k-no","9024588553167821941","0x6ad642e8a008706d:0x7d3dc7798b9fdc75","ChIJbXAIoOhC1moRddyfi3nHPX0","/g/11bwpyrn8g"
"Smith Reserve",,"Alexandra Parade, Fitzroy VIC 3065","Alexandra Parade","Fitzroy VIC 3065","Park","Accessibility: [Wheelchair-accessible entrance], Amenities: [Slides, Swings], Children: [Good for kids, Playground], Pets: [Dogs allowed]","4RJ66X4J+9R","Australia/Melbourne",,,,,"(03) 9205 5555","(03) 9205 5555, +61 3 9205 5555","NO","Smith Reserve (owner)",,"",,"",53,4.3,"https://search.google.com/local/reviews?placeid=ChIJ5SeoaSJD1moRid9AQPf4wjI&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=3657759588196867977","https://www.google.com/search?kgmid=/g/1jglwrxb6",-37.7940827,144.982016,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNWE7S2jy9zYtOnoLcYSNNBYdCSOeubAY515Grc=w189-h92-k-no","3657759588196867977","0x6ad6432269a827e5:0x32c2f8f74040df89","ChIJ5SeoaSJD1moRid9AQPf4wjI","/g/1jglwrxb6"
"Monument Park",,"21 Newquay Promenade, Docklands VIC 3008","21 Newquay Promenade","Docklands VIC 3008","Park, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65WPV+76","Australia/Melbourne",,,,,,"","NO","Monument Park (owner)",,"",,"",53,4,"https://search.google.com/local/reviews?placeid=ChIJt27wOENd1moRfepH3-K3ULI&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=12848971921924549245","https://www.google.com/search?kgmid=/g/11b6gqv9bn",-37.814306099999996,144.9430658,,,"","https://lh5.googleusercontent.com/p/AF1QipNDd1gbqUEaE0mlcR0WpcCVsd59NrZ9cCFdTU47=w163-h92-k-no","12848971921924549245","0x6ad65d4338f06eb7:0xb250b7e2df47ea7d","ChIJt27wOENd1moRfepH3-K3ULI","/g/11b6gqv9bn"
"City park",,"2 Lansdowne St, East Melbourne VIC 3002","2 Lansdowne St","East Melbourne VIC 3002","Park","Accessibility: [Wheelchair-accessible entrance], Amenities: [Picnic tables, Public toilet], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65XPG+7X","Australia/Melbourne",,,,,,"","NO","City park (owner)",,"","","",3,5,"https://search.google.com/local/reviews?placeid=ChIJn6w6O3lD1moRfGPWAJ9jF8Y&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=14273987078539076476","https://www.google.com/search?kgmid=/g/11jt1_6nyh",-37.814333999999995,144.9774129,"https://www.melbourne.vic.gov.au/community/parks-open-spaces/major-parks-gardens/pages/treasury-gardens.aspx","melbourne.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNN7Va3K5dAZsjfmnlozZ1wVzjdFQPp2BS52gDE=w204-h92-k-no","14273987078539076476","0x6ad643793b3aac9f:0xc617639f00d6637c","ChIJn6w6O3lD1moRfGPWAJ9jF8Y","/g/11jt1_6nyh"
"University Square",,"190-192 Pelham St, Carlton VIC 3053","190-192 Pelham St","Carlton VIC 3053","Park","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65XX6+H5","Australia/Melbourne",,,,,"(03) 9658 9658","(03) 9658 9658, +61 3 9658 9658","NO","University Square (owner)",,"","","",88,4.2,"https://search.google.com/local/reviews?placeid=ChIJtadeOC1d1moRIIMxBXZWBA8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=1082084875369022240","https://www.google.com/search?kgmid=/g/11ggz6v2vr",-37.8010249,144.96041119999998,"http://www.melbourne.vic.gov.au/","melbourne.vic.gov.au","Thursday: [7:30 am-4 pm], Friday: [7:30 am-4 pm], Saturday: [9 am-4 pm], Sunday: [Closed], Monday: [7:30 am-4 pm], Tuesday: [7:30 am-4 pm], Wednesday: [7:30 am-4 pm]","https://lh5.googleusercontent.com/p/AF1QipOCWwugfLHHssguqueEZhAG8LOvnIt_ePBcnaFk=w163-h92-k-no","1082084875369022240","0x6ad65d2d385ea7b5:0xf04567605318320","ChIJtadeOC1d1moRIIMxBXZWBA8","/g/11ggz6v2vr"
"Park",,"365 Victoria St, West Melbourne VIC 3003","365 Victoria St","West Melbourne VIC 3003","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ65WVX+VQ","Australia/Melbourne",,,,,,"","NO","Park (owner)",,"",,"","","",,"https://www.google.com/maps?cid=6185228580768145723","https://www.google.com/search?kgmid=/g/11khzr5v96",-37.805298,144.94948,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FANNql6ISCe99DnT8s5b0Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=208.50854&pitch=0&thumbfov=100","6185228580768145723","0x6ad65d447e453d0f:0x55d6589f9b47613b","ChIJDz1FfkRd1moRO2FHm59Y1lU","/g/11khzr5v96"
"Reyes park",,"484 Napier St, Fitzroy North VIC 3068","484 Napier St","Fitzroy North VIC 3068","Garden","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ66X4J+QH","Australia/Melbourne",,,,,,"","NO","Reyes park (owner)",,"",,"",1,5,"https://search.google.com/local/reviews?placeid=ChIJMQxtF2BD1moRfu1u6T2RBqQ&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=11819293967175839102","https://www.google.com/search?kgmid=/g/11mbvxgxv_",-37.7930116,144.98139089999998,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xu4i7Ll42gYHHJy20GwUuA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=334.47705&pitch=0&thumbfov=100","11819293967175839102","0x6ad64360176d0c31:0xa406913de96eed7e","ChIJMQxtF2BD1moRfu1u6T2RBqQ","/g/11mbvxgxv_"
"Loop",,"210 Elizabeth St, Melbourne VIC 3000","210 Elizabeth St","Melbourne VIC 3000","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ65XP7+G6","Australia/Melbourne",,,,,,"","NO","Loop (owner)",,"",,"",3,5,"https://search.google.com/local/reviews?placeid=ChIJqS1_v-dD1moR2GCKLpIElVQ&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=6094782696608391384","https://www.google.com/search?kgmid=/g/11v11fxpvr",-37.8136276,144.96305759999998,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iimG2SPzK8jku0h8lBHKWA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=59.511135&pitch=0&thumbfov=100","6094782696608391384","0x6ad643e7bf7f2da9:0x549504922e8a60d8","ChIJqS1_v-dD1moR2GCKLpIElVQ","/g/11v11fxpvr"
"Wominjeka Park",,"189 Rosslyn St, West Melbourne VIC 3003","189 Rosslyn St","West Melbourne VIC 3003","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ65WRX+3F","Australia/Melbourne",,,,,,"","NO","Wominjeka Park (owner)",,"",,"","","",,"https://www.google.com/maps?cid=11013183144849077444","https://www.google.com/search?kgmid=/g/11q1r47zbq",-37.8098258,144.9486839,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=weS8SxwTjxU8JI71fXfwHg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=151.06023&pitch=0&thumbfov=100","11013183144849077444","0x6ad65daafb80e3d5:0x98d6afb84b0c74c4","ChIJ1eOA-6pd1moRxHQMS7iv1pg","/g/11q1r47zbq"
"Otter Street Pocket Park",,"286 Smith St, Collingwood VIC 3066","286 Smith St","Collingwood VIC 3066","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids]","4RJ65XXM+PM","Australia/Melbourne",,,,,,"","NO","Otter Street Pocket Park (owner)",,"",,"",1,3,"https://search.google.com/local/reviews?placeid=ChIJZ6DGLgBD1moR5pUIzd1Ie-Y&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=16607948168323700198","https://www.google.com/search?kgmid=/g/11vwg39qj0",-37.8006907,144.9841995,,,"","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LK3JBmwpWXwCMYOQdJtLGQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=91.85256&pitch=0&thumbfov=100","16607948168323700198","0x6ad643002ec6a067:0xe67b48ddcd0895e6","ChIJZ6DGLgBD1moR5pUIzd1Ie-Y","/g/11vwg39qj0"
"Debneys Park Playground",,"25 Mt Alexander Rd, Flemington VIC 3031","25 Mt Alexander Rd","Flemington VIC 3031","Park, Playground","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Slides]","4RJ66W6Q+W7","Australia/Melbourne",,,,,"(03) 9243 8888","(03) 9243 8888, +61 3 9243 8888","NO","Debneys Park Playground (owner)",,"","","",10,4.7,"https://search.google.com/local/reviews?placeid=ChIJ0yfUAeBc1moR4wl1uaM2Ltk&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=15649505831978076643","https://www.google.com/search?kgmid=/g/11c6dy4hz8",-37.7877218,144.93815039999998,"https://mvcc.vic.gov.au/","mvcc.vic.gov.au","Thursday: [8:30 am-5 pm], Friday: [8:30 am-5 pm], Saturday: [Closed], Sunday: [Closed], Monday: [8:30 am-5 pm], Tuesday: [8:30 am-5 pm], Wednesday: [8:30 am-5 pm]","https://lh5.googleusercontent.com/p/AF1QipO8Xsnc1_50KffoGvVXXjNlohHUl9oFOWqStoHn=w122-h92-k-no","15649505831978076643","0x6ad65ce001d427d3:0xd92e36a3b97509e3","ChIJ0yfUAeBc1moR4wl1uaM2Ltk","/g/11c6dy4hz8"
"NewQuay Central Park",,"429-437 Docklands Dr, Docklands VIC 3008","429-437 Docklands Dr","Docklands VIC 3008","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65WPQ+2H","Australia/Melbourne",,,,,,"","NO","NewQuay Central Park (owner)",,"",,"",19,4.3,"https://search.google.com/local/reviews?placeid=ChIJDUvk4T9d1moRjt729L6sQjk&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=4126050144778378894","https://www.google.com/search?kgmid=/g/11q1r3qq4n",-37.8149055,144.9389301,,,"","https://lh5.googleusercontent.com/p/AF1QipPhKiVPCQ_tRVyvV-NcG_hlxZ664sbSw9yE-Aca=w122-h92-k-no","4126050144778378894","0x6ad65d3fe1e44b0d:0x3942acbef4f6de8e","ChIJDUvk4T9d1moRjt729L6sQjk","/g/11q1r3qq4n"
"Storage Wetland Park",,"1-69 Oak St, Parkville VIC 3052","1-69 Oak St","Parkville VIC 3052","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ66W9R+29","Australia/Melbourne",,,,,,"","NO","Storage Wetland Park (owner)",,"",,"",14,4.1,"https://search.google.com/local/reviews?placeid=ChIJa0RUY95c1moRrUh3iwZaAn8&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=9151976376926423213","https://www.google.com/search?kgmid=/g/11f10gtjsr",-37.7824743,144.9408976,,,"Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipN8NSYGWE7iAdok--PRWWY5XN3kaShC2LTVrEoB=w194-h92-k-no","9151976376926423213","0x6ad65cde6354446b:0x7f025a068b7748ad","ChIJa0RUY95c1moRrUh3iwZaAn8","/g/11f10gtjsr"
"Ron Barassi Snr Park",,"Docklands Dr, Docklands VIC 3008","Docklands Dr","Docklands VIC 3008","Park, Playground, Tourist attraction","Accessibility: [Wheelchair-accessible car park, Wheelchair-accessible entrance], Amenities: [Barbecue grill, Picnic tables, Public toilet, Slides, Swings], Children: [Good for kids, Good for kids birthday, Playground], Pets: [Dog park, Dogs allowed]","4RJ65WMM+9R","Australia/Melbourne",,,,,,"","NO","Ron Barassi Snr Park (owner)",,"","","",631,4.5,"https://search.google.com/local/reviews?placeid=ChIJl0mPvWdd1moRBaYlx9jbU6Y&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=11985164757463574021","https://www.google.com/search?kgmid=/g/11bwc0zglh",-37.816525,144.93453449999998,"https://whatson.melbourne.vic.gov.au/things-to-do/ron-barassi-senior-park","whatson.melbourne.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNWgsHNzD3jlIZvptNADn6uZE-4PPdte_vPcZIl=w80-h106-k-no","11985164757463574021","0x6ad65d67bd8f4997:0xa653dbd8c725a605","ChIJl0mPvWdd1moRBaYlx9jbU6Y","/g/11bwc0zglh"
"Atherton Reserve",,"Napier St, Fitzroy VIC 3065","Napier St","Fitzroy VIC 3065","Park","Accessibility: [Wheelchair-accessible entrance], Children: [Good for kids], Pets: [Dogs allowed]","4RJ65XWH+PP","Australia/Melbourne",,,,,,"","YES","Atherton Reserve (owner)","112560934655193516763","https://www.google.com/maps/contrib/112560934655193516763","","",3,4.3,"https://search.google.com/local/reviews?placeid=ChIJkXHactxD1moRyWljcqHIlgA&q=park&authuser=0&hl=en&gl=AU","https://www.google.com/maps?cid=42441842241006025","https://www.google.com/search?kgmid=/g/11rv2t2nn6",-37.8032002,144.9792995,"https://www.yarracity.vic.gov.au/facilities/atherton-reserve","yarracity.vic.gov.au","Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours], Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours]","https://lh5.googleusercontent.com/p/AF1QipNgr6eVezb9aoQgqH2VK_32Bj6C1oiUR7ZLOq8y=w122-h92-k-no","42441842241006025","0x6ad643dc72da7191:0x96c8a1726369c9","ChIJkXHactxD1moRyWljcqHIlgA","/g/11rv2t2nn6"
